index,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
1815,87.6446228,18.86870956,70.63586426,-95.70368195,55.76636887,4999.947266,-138.8835602,53.28511429,59.82784271,39.45228577,22.72316551,48.52215576
1816,87.69198608,18.88911057,70.69200897,-95.63075256,55.78074265,4999.952148,-138.9967194,53.27362442,59.78614807,39.45228577,22.63957787,48.61056137
1817,87.75981903,18.94390297,70.67356873,-95.62451172,55.75077438,4999.94873,-139.1230621,53.29693222,59.85549164,39.45228577,22.57897949,48.73248672
1818,87.87631989,19.03228378,70.62206268,-95.49344635,55.72638702,4999.95752,-139.2439117,53.29955673,59.91512299,39.45228577,22.52591324,48.66586304
1819,87.9780426,19.1129818,70.65076447,-95.42037964,55.72830582,4999.95752,-139.26651,53.30544662,59.88002777,39.45228577,22.47758484,48.67242813
1820,88.18457031,19.17302132,70.75737762,-95.26074219,55.72162628,4999.958008,-139.2811279,53.26562881,59.88391113,39.45228577,22.43743706,48.58971405
1821,88.23416138,19.22356987,70.6006012,-95.23350525,55.75463104,4999.957031,-139.3489685,53.2725029,59.86660004,39.45228577,22.42283058,48.51527023
1822,88.30545807,19.26251602,70.60609436,-95.11568451,55.74089432,4999.952637,-139.2931366,53.22128296,59.86007309,39.45228577,22.4125824,48.45737076
1823,88.29905701,19.29951668,70.75562286,-95.20404816,55.72092819,4999.948242,-139.2424316,53.23582077,59.85083008,39.45228577,22.40839958,48.39326477
1824,88.23011017,19.32340431,70.69676208,-95.2596283,55.75413132,4999.95459,-139.2403717,53.2491684,59.86618805,39.45228577,22.41184235,48.35604095
1825,88.03660583,19.33305931,70.65331268,-95.37600708,55.77239609,4999.958496,-139.2338562,53.24842834,59.90971756,39.45228577,22.41712761,48.43142319
1826,88.04064941,19.33653641,70.63082123,-95.43231201,55.77209854,4999.94873,-139.1984863,53.25436783,59.92347717,39.45228577,22.45598984,48.34524536
1827,88.1047821,19.32624435,70.63341522,-95.49320984,55.76930618,4999.955566,-139.0981445,53.28741455,59.88471985,39.45228577,22.49908638,48.31771851
1828,88.10948181,19.27603149,70.59673309,-95.59563446,55.77432251,4999.95752,-139.0609131,53.3489151,59.86810303,39.45228577,22.52343941,48.40106964
1829,88.15766907,19.17111206,70.55227661,-95.55903625,55.78429031,4999.95166,-138.9679108,53.32730484,59.84378815,39.45228577,22.5519371,48.40595245
1830,88.18184662,19.07913589,70.57889557,-95.61991119,55.79953003,4999.949219,-138.8999939,53.35451126,59.86794281,39.45228577,22.58204651,48.38821793
1831,87.97895813,18.99844551,70.58052063,-95.71234894,55.81045151,4999.955566,-138.8925171,53.35842896,59.9006691,39.45228577,22.60098457,48.51971817
1832,88.04654694,18.92383575,70.59321594,-95.74832153,55.81827545,4999.954102,-138.7634277,53.37814713,59.93038177,39.45228577,22.60561371,48.47616196
1833,88.00483704,18.870718,70.59029388,-95.69474792,55.82388306,4999.952148,-138.6989899,53.33816147,59.9614563,39.45228577,22.61112595,48.37435913
1834,87.90607452,18.83858871,70.59137726,-95.78684235,55.82789993,4999.959473,-138.6861877,53.34382629,60.00840378,39.45228577,22.62252617,48.38730621
1835,87.80954742,18.84354782,70.628479,-95.75950623,55.81336212,4999.955078,-138.7185059,53.32838821,59.98287964,39.45228577,22.63662148,48.41388321
1836,87.76069641,18.89063263,70.61779785,-95.77684784,55.7982254,4999.965332,-138.7112274,53.3196907,59.99757767,39.45228577,22.66903496,48.52353287
1837,87.64550781,18.94915009,70.59571838,-95.79779053,55.80951691,4999.957031,-138.7639618,53.32947922,59.98851776,39.45228577,22.69729805,48.57725906
1838,87.6655426,19.03699493,70.5798645,-95.73174286,55.81760788,4999.95166,-138.9229889,53.32468033,59.98991394,39.45228577,22.70672035,48.65278625
1839,87.81945801,19.11309052,70.59169769,-95.60134888,55.81193161,4999.94873,-139.0097656,53.32108688,59.94529343,39.45228577,22.70343018,48.63395691
1840,87.97414398,19.17773056,70.62882233,-95.43894958,55.79924011,4999.957031,-139.1101837,53.30459595,60.00874329,39.45228577,22.69581223,48.62223434
1841,88.16766357,19.22660255,70.69269562,-95.29463196,55.80322266,4999.955078,-139.1685791,53.28799438,60.03466415,39.45228577,22.68403816,48.52747726
1842,88.23215485,19.26233864,70.66883087,-95.13134003,55.81309891,4999.964844,-139.1886292,53.22240829,60.05780029,39.45228577,22.67604637,48.53355026
1843,88.3323822,19.30471611,70.68177795,-95.18862152,55.80318069,4999.958008,-139.1810303,53.24664307,60.06015778,39.45228577,22.6822834,48.49104309
1844,88.33972168,19.3599968,70.64859772,-95.18816376,55.79146957,4999.952637,-139.2165833,53.23603821,60.05220795,39.45228577,22.68105698,48.38648605
1845,88.28327942,19.36326599,70.66891479,-95.12258148,55.80467606,4999.955078,-139.2408295,53.19947815,60.11545181,39.45228577,22.68218994,48.37626266
1846,88.19895935,19.3578701,70.6681366,-95.1841507,55.81413651,4999.947266,-139.24646,53.20780945,60.0687294,39.45228577,22.67156219,48.34901047
1847,88.10941315,19.3349247,70.68659973,-95.3396759,55.82091904,4999.951172,-139.2553406,53.25370789,60.06418228,39.45228577,22.6980896,48.37063217
1848,88.0055542,19.28443336,70.69352722,-95.34733582,55.82577515,4999.955566,-139.1302948,53.21918869,60.07397842,39.45228577,22.81507301,48.45210266
1849,88.11922455,19.18316269,70.71608734,-95.39496613,55.82925415,4999.952637,-139.0133209,53.28141022,60.04749298,39.45197678,22.91528893,48.46755219
1850,88.11856079,19.09986687,70.6745224,-95.49965668,55.83174896,4999.953125,-138.9776306,53.26559448,60.09204102,39.45206451,22.98709869,48.45042801
1851,88.08332825,19.02658463,70.64035797,-95.57952881,55.83353806,4999.958008,-138.9785004,53.29730988,60.13145447,39.45212555,23.03877068,48.48104477
1852,88.06878662,18.9535408,70.61320496,-95.65359497,55.83481598,4999.95166,-138.9648438,53.34004593,60.19621277,39.45217133,23.07632065,48.5107193
1853,88.04347992,18.9125843,70.60081482,-95.70334625,55.83573532,4999.949219,-138.9198761,53.35438538,60.19818497,39.45220566,23.10248184,48.48509979
1854,87.83848572,18.90153313,70.62231445,-95.76457214,55.83639145,4999.94873,-138.8383942,53.31757355,60.18158722,39.45222855,23.12298393,48.53847885
1855,87.85303497,18.91228867,70.63231659,-95.83405304,55.83686447,4999.950195,-138.7474823,53.32859421,60.22234344,39.4522438,23.15131569,48.53733444
1856,87.79753876,18.95031357,70.62724304,-95.8191452,55.83720016,4999.949219,-138.7319031,53.32050323,60.21100235,39.45225525,23.202528,48.45016479
1857,87.73078156,19.00226784,70.71212769,-95.87859344,55.83744431,4999.955566,-138.7406006,53.34275055,60.16724396,39.45226669,23.25056839,48.50305939
1858,87.62274933,19.07815742,70.80263519,-95.87351227,55.83761597,4999.961914,-138.8429413,53.34158325,60.159729,39.45227051,23.26894951,48.57257462
1859,87.66567993,19.14448738,70.77490234,-95.84446716,55.83179474,4999.955566,-138.8352661,53.34913635,60.1832962,39.45227432,23.28321266,48.63203049
1860,87.53104401,19.19096375,70.72692108,-95.7598114,55.82601166,4999.954102,-138.9325714,53.31154251,60.2360878,39.45227814,23.28734207,48.6999588
1861,87.6667099,19.2364254,70.67365265,-95.64881134,55.82942581,4999.953613,-139.0371399,53.29169464,60.18563461,39.45228195,23.2999897,48.69848251
1862,87.79077911,19.27531052,70.65859222,-95.54720306,55.83187103,4999.94873,-139.188446,53.29650116,60.12086105,39.45228195,23.30049133,48.67413712
1863,88.02279663,19.32544708,70.65235138,-95.41210938,55.83362198,4999.951172,-139.2303162,53.28355408,60.10391998,39.45228195,23.26981544,48.64402008
1864,88.13296509,19.36273384,70.6404953,-95.33424377,55.83488083,4999.958008,-139.3104248,53.2762146,60.15477753,39.45228577,23.24112701,48.59788895
1865,88.20661163,19.38014603,70.71372986,-95.34830475,55.8357811,4999.953125,-139.3326263,53.26311874,60.22500992,39.45228577,23.22079086,48.64206314
1866,88.13417816,19.37701988,70.81442261,-95.29845428,55.82962799,4999.95166,-139.3109436,53.24746323,60.25222015,39.45228577,23.20740318,48.61846542
1867,88.12675476,19.36694527,70.88445282,-95.29967499,55.82337952,4999.953613,-139.3167114,53.25778961,60.1919136,39.45228577,23.19688606,48.54058075
1868,88.13626862,19.33930588,70.88781738,-95.3261261,55.82753754,4999.947754,-139.259491,53.27758026,60.20146561,39.45228577,23.17939758,48.53335571
1869,88.09695435,19.25755882,70.87872314,-95.29536438,55.83052063,4999.947754,-139.2287903,53.25326538,60.17775726,39.45228577,23.16441727,48.45140839
1870,88.09355164,19.14142036,70.82785034,-95.37332153,55.82670975,4999.95166,-139.1603241,53.26715469,60.16291046,39.45228577,23.16341019,48.4290123
1871,88.08270264,19.04764175,70.80648041,-95.40574646,55.82236481,4999.953125,-139.1057434,53.26716614,60.21065903,39.45228577,23.15084839,48.31783676
1872,87.97694397,18.97237206,70.80271912,-95.54042053,55.82086563,4999.949707,-139.0221252,53.30276108,60.26431274,39.45228577,23.13177299,48.49334717
1873,88.01190948,18.91623116,70.84739685,-95.58847046,55.81818008,4999.95752,-138.9711151,53.32132339,60.26783752,39.45228577,23.13361931,48.44393921
1874,88.04693604,18.89003754,70.83449554,-95.60579681,55.82381439,4999.955566,-138.9138641,53.31919861,60.30250549,39.45228577,23.13459587,48.40288925
1875,88.03807831,18.88360786,70.75327301,-95.7093277,55.82785034,4999.954102,-138.8825531,53.35452271,60.34727478,39.45228577,23.14182472,48.46455002
1876,87.99268341,18.91137505,70.69094849,-95.68891144,55.83074188,4999.947266,-138.8242035,53.34356689,60.30092239,39.45228577,23.14143944,48.4359169
1877,87.90984344,18.97357368,70.6465683,-95.7483902,55.83281708,4999.956543,-138.7602081,53.33288956,60.25410843,39.45228577,23.14813042,48.3876152
1878,87.74597931,19.02986717,70.65177155,-95.84754181,55.83515167,4999.94873,-138.6734924,53.3418541,60.27983093,39.45228577,23.14797401,48.48128128
1879,87.6687851,19.10103416,70.66236877,-95.87021637,55.83705521,4999.95459,-138.7212677,53.3497963,60.258358,39.45228577,23.15382385,48.43816376
1880,87.69345093,19.16909409,70.62836456,-95.82512665,55.83733749,4999.953125,-138.7082977,53.32599258,60.26609039,39.45228577,23.1580162,48.52507401
1881,87.56864929,19.22331238,70.60939026,-95.81056976,55.83753967,4999.958984,-138.8803558,53.29788971,60.33729553,39.45228577,23.16101837,48.59672546
1882,87.6384964,19.276474,70.61737823,-95.7351532,55.83768463,4999.961426,-138.9304199,53.30435944,60.3105011,39.45228577,23.16317177,48.58906937
1883,87.5962677,19.33367538,70.67580414,-95.69104004,55.83863831,4999.964355,-139.0613556,53.29955292,60.30197144,39.45228577,23.16471291,48.62768555
1884,87.77362823,19.37466049,70.75498962,-95.57723999,55.83955383,4999.950684,-139.0988922,53.28755188,60.31056595,39.45228577,23.16581726,48.61387253
1885,88.02453613,19.39908218,70.83958435,-95.40046692,55.8391304,4999.947266,-139.1551514,53.28921509,60.35908508,39.45228577,23.16704941,48.5676384
1886,88.14237213,19.39978981,70.83618164,-95.38319397,55.83882523,4999.958008,-139.2415161,53.30130386,60.35202789,39.45228577,23.16942024,48.59349823
1887,88.22866821,19.3926239,70.7880249,-95.32119751,55.83860779,4999.957031,-139.2688446,53.30954361,60.35186386,39.45228577,23.18099594,48.57554626
1888,88.28574371,19.35188293,70.73093414,-95.28839874,55.83887482,4999.954102,-139.2264252,53.26411438,60.30956268,39.45228577,23.2204113,48.48651505
1889,88.12520599,19.27304268,70.68209839,-95.19528961,55.83960724,4999.962891,-139.2123871,53.30203247,60.28668213,39.45228577,23.24572182,48.47803497
1890,88.14913177,19.16096878,70.69997406,-95.32190704,55.83970642,4999.955078,-139.1657867,53.23550034,60.31344986,39.45228577,23.281744,48.56388092
1891,88.07785797,19.08880424,70.83057404,-95.40216827,55.83371735,4999.956055,-139.1841431,53.25128174,60.29576492,39.45228577,23.3073349,48.45401382
1892,88.08231354,19.02704239,70.91158295,-95.41052246,55.82792664,4999.948242,-139.1196899,53.26641464,60.35770416,39.45228577,23.32865715,48.43083954
1893,88.0461731,18.97632599,70.90005493,-95.48873138,55.8307991,4999.956543,-139.0956573,53.28882599,60.37137985,39.45228577,23.35923576,48.38066483
1894,88.02457428,18.96259689,70.84777069,-95.5801239,55.83285522,4999.954102,-139.0578613,53.30289078,60.34986115,39.45228577,23.3918457,48.42451859
1895,87.86628723,18.94377708,70.78244019,-95.61766815,55.8343277,4999.954102,-139.0036774,53.26615143,60.29919434,39.45228577,23.41173553,48.41490173
1896,87.97223663,18.96736717,70.79570007,-95.67392731,55.83581161,4999.956055,-138.910675,53.31535721,60.31467438,39.45228577,23.39043236,48.48069382
1897,88.00635529,19.04252625,70.82566071,-95.66925049,55.83868408,4999.955078,-138.855545,53.33361816,60.31450653,39.45228577,23.36390495,48.43880844
1898,87.97505951,19.1268959,70.824646,-95.76665497,55.84066772,4999.954102,-138.8049316,53.33342361,60.37670898,39.45228577,23.34866714,48.43379593
1899,87.88542938,19.18694115,70.82905579,-95.7963028,55.83397675,4999.949219,-138.7896118,53.34869385,60.40975189,39.45228577,23.33616257,48.47774506
1900,87.75298309,19.23105621,70.862854,-95.85624695,55.82842636,4999.946289,-138.8066406,53.3524437,60.38705826,39.45228577,23.30278397,48.52931213
1901,87.63632965,19.26900864,70.89904785,-95.80052185,55.83478165,4999.95459,-138.6896667,53.31602097,60.32579803,39.45228577,23.27505493,48.51231003
1902,87.66919708,19.31490326,70.90429688,-95.81060028,55.83895111,4999.95752,-138.6884308,53.31141281,60.34896088,39.45228577,23.25654411,48.56021881
1903,87.61467743,19.35735893,70.81617737,-95.76895142,55.83911896,4999.94873,-138.8115234,53.30085754,60.37973785,39.45228577,23.24051857,48.56579971
1904,87.57472229,19.38488579,70.73918152,-95.69689178,55.8338356,4999.963379,-138.9670715,53.28231812,60.45814896,39.45228577,23.2297821,48.59873581
1905,87.68670654,19.39898109,70.68647003,-95.64191437,55.82801437,4999.954102,-139.0287323,53.30570602,60.3864975,39.45228577,23.22099113,48.68238831
1906,87.82315063,19.38724518,70.67089844,-95.47447205,55.83086014,4999.958008,-139.1174011,53.28446579,60.40164566,39.45228577,23.21338081,48.74150848
1907,87.95664978,19.37042427,70.69788361,-95.32029724,55.832901,4999.944824,-139.102951,53.22179413,60.49835205,39.45228577,23.22270775,48.60192108
1908,88.06169891,19.34540749,70.74773407,-95.27784729,55.83436203,4999.953125,-139.2312012,53.24445724,60.48830032,39.45228577,23.25196648,48.53846741
1909,88.15814972,19.25845528,70.81175232,-95.25930023,55.83540726,4999.952148,-139.2569122,53.24069214,60.4523201,39.45228577,23.2749939,48.54180527
1910,88.10843658,19.14547348,70.91503143,-95.37013245,55.83615875,4999.955566,-139.3298645,53.26630402,60.4342308,39.45228577,23.29223442,48.54441833
1911,88.10476685,19.06741333,70.91614532,-95.32181549,55.83669662,4999.95752,-139.3130646,53.23443985,60.43251038,39.45228577,23.2919178,48.43450546
1912,88.03407288,19.00687599,70.81830597,-95.40648651,55.83708191,4999.953613,-139.3223267,53.22270584,60.48337555,39.45228577,23.29520416,48.41443634
1913,87.90647888,18.95212936,70.7517395,-95.46982574,55.83735657,4999.948242,-139.2671051,53.23374939,60.54027939,39.45228577,23.31255341,48.48685455
1914,87.95262909,18.92686462,70.76986694,-95.46141815,55.83755493,4999.947266,-139.1852264,53.22122192,60.55703354,39.45228577,23.34200287,48.49078369
1915,87.93347931,18.92203331,70.76398468,-95.53144073,55.83769608,4999.958984,-139.1592712,53.28333664,60.57346725,39.45228577,23.38194656,48.36837769
1916,88.00141907,18.97020531,70.80426025,-95.59780121,55.8416214,4999.95166,-139.0414734,53.28713608,60.56481171,39.45228577,23.39403725,48.4002037
1917,87.97930908,19.02050972,70.84114838,-95.63400269,55.84547043,4999.956055,-139.0155334,53.29936218,60.58167267,39.45228577,23.38529587,48.39357376
1918,87.88934326,19.10417366,70.89014435,-95.80239868,55.84336853,4999.959961,-139.0522156,53.34663773,60.58665466,39.45228577,23.37570381,48.48310089
1919,87.7896347,19.17066002,70.89759064,-95.80455017,55.84186172,4999.952637,-138.9591675,53.31274796,60.69274902,39.45228577,23.38348007,48.55836487
1920,87.79598236,19.22058296,70.87976837,-95.83014679,55.84078217,4999.956055,-138.8986664,53.30753708,60.62982178,39.45228577,23.40381622,48.48847198
1921,87.74890137,19.26640892,70.84659576,-95.90511322,55.84000778,4999.953125,-138.8457642,53.32458115,60.55222321,39.45228577,23.40164375,48.47838974
1922,87.71672058,19.31474304,70.88387299,-95.9006424,55.84030533,4999.944824,-138.7876587,53.36060715,60.54473877,39.45228577,23.39767647,48.53477478
1923,87.67875671,19.3562603,70.84919739,-95.85037994,55.8428688,4999.950684,-138.7556152,53.31798553,60.56916809,39.45228577,23.40237808,48.51494217
1924,87.54327393,19.39759064,70.81297302,-95.80875397,55.84632874,4999.958984,-138.8108673,53.28540421,60.57609177,39.45228577,23.41617966,48.61182785
1925,87.48154449,19.4229393,70.80853271,-95.84133911,55.8466835,4999.957031,-138.8702087,53.2991066,60.49497223,39.45228577,23.4238739,48.63571167
1926,87.51595306,19.42049026,70.81949615,-95.75543976,55.84423828,4999.958984,-138.9865875,53.29486084,60.49634933,39.45228577,23.41666794,48.74110794
1927,87.59455109,19.39226151,70.90467072,-95.7154007,55.84248352,4999.960449,-139.0822144,53.32046127,60.63449097,39.45228577,23.39427757,48.69577408
1928,87.74506378,19.34252548,70.91652679,-95.59962463,55.84165192,4999.953125,-139.1583252,53.31025314,60.56651306,39.45228577,23.37652016,48.68801117
1929,87.93615723,19.26508904,70.82801056,-95.4649353,55.84159851,4999.950684,-139.2191315,53.28055191,60.55245972,39.45228577,23.34621239,48.62652588
1930,87.97112274,19.17736816,70.76029205,-95.43752289,55.84113312,4999.95752,-139.2570343,53.30747986,60.6329422,39.45228577,23.30945969,48.6396904
1931,88.15157318,19.07909203,70.7180481,-95.37108612,55.84025955,4999.951172,-139.2041473,53.27662659,60.6210022,39.45228577,23.28102303,48.56044006
1932,88.13677216,19.00618553,70.74558258,-95.38909912,55.84048462,4999.953613,-139.2523956,53.29274368,60.61188507,39.45228577,23.26077461,48.54881287
